Date,Daily New Cases,Volume,PM,EPS,Adj Close
2012-08-13  00:00:00,0,1852500,0.0545,0.01,233.990005
2012-08-14  00:00:00,0,1997300,0.0545,0.01,236.559998
2012-08-15  00:00:00,0,2751000,0.0545,0.01,234.380005
2012-08-16  00:00:00,0,3264700,0.0545,0.01,234.059998
2012-08-17  00:00:00,0,4312100,0.0545,0.01,232.75
2012-08-20  00:00:00,0,3085800,0.0545,0.01,232.440002
2012-08-21  00:00:00,0,1889900,0.0545,0.01,233.190002
2012-08-22  00:00:00,0,2571500,0.0545,0.01,237.419998
2012-08-23  00:00:00,0,2473700,0.0545,0.01,241.550003
2012-08-24  00:00:00,0,2453900,0.0545,0.01,241.169998
2012-08-27  00:00:00,0,3698800,0.0545,0.01,240.350006
2012-08-28  00:00:00,0,2929700,0.0545,0.01,239.449997
2012-08-29  00:00:00,0,2742300,0.0545,0.01,243.100006
2012-08-30  00:00:00,0,1772600,0.0545,0.01,241.199997
2012-08-31  00:00:00,0,3647500,0.0545,0.01,245.740005
2012-09-04  00:00:00,0,3347500,0.0545,0.01,243.919998
2012-09-05  00:00:00,0,3950800,0.0545,0.01,246.110001
2012-09-06  00:00:00,0,2652600,0.0545,0.01,247.119995
2012-09-07  00:00:00,0,5361400,0.0545,0.01,246.220001
2012-09-10  00:00:00,0,5029500,0.0545,0.01,248.270004
2012-09-11  00:00:00,0,2567200,0.0545,0.01,247.880005
2012-09-12  00:00:00,0,2524800,0.0545,0.01,246.220001
2012-09-13  00:00:00,0,2273200,0.0545,0.01,251.380005
2012-09-14  00:00:00,0,3525600,0.0545,0.01,259.140015
2012-09-17  00:00:00,0,3666200,0.0545,0.01,257.089996
2012-09-18  00:00:00,0,2306300,0.0545,0.01,255.669998
2012-09-19  00:00:00,0,2215000,0.0545,0.01,255.630005
2012-09-20  00:00:00,0,2636800,0.0545,0.01,260.23999
2012-09-21  00:00:00,0,2913600,0.0545,0.01,261.269989
2012-09-24  00:00:00,0,6059300,0.0545,0.01,258
2012-09-25  00:00:00,0,2707900,0.0545,0.01,258.75
2012-09-26  00:00:00,0,4405800,0.0545,0.01,261.679993
2012-09-27  00:00:00,0,2920500,0.0545,0.01,260.809998
2012-09-28  00:00:00,0,3397400,0.0545,0.01,257.470001
2012-10-01  00:00:00,0,2456600,0.0545,0.01,254.800003
2012-10-02  00:00:00,0,2581200,0.0545,0.01,252.460007
2012-10-03  00:00:00,0,2195800,0.0545,0.01,249.669998
2012-10-04  00:00:00,0,2745600,0.0545,0.01,256.589996
2012-10-05  00:00:00,0,2700400,0.0545,0.01,254.320007
2012-10-08  00:00:00,0,2806500,-1.9846,-0.6,252.009995
2012-10-09  00:00:00,0,1762300,-1.9846,-0.6,250.600006
2012-10-10  00:00:00,0,3494800,-1.9846,-0.6,255.919998
2012-10-11  00:00:00,0,3948300,-1.9846,-0.6,260.470001
2012-10-12  00:00:00,0,3447300,-1.9846,-0.6,258.51001
2012-10-15  00:00:00,0,2203200,-1.9846,-0.6,259.059998
2012-10-16  00:00:00,0,2959800,-1.9846,-0.6,250.960007
2012-10-17  00:00:00,0,2204100,-1.9846,-0.6,244.990005
2012-10-18  00:00:00,0,3302700,-1.9846,-0.6,244.220001
2012-10-19  00:00:00,0,5305300,-1.9846,-0.6,242.360001
2012-10-22  00:00:00,0,4395300,-1.9846,-0.6,244.179993
2012-10-23  00:00:00,0,4500000,-1.9846,-0.6,243.940002
2012-10-24  00:00:00,0,4430800,-1.9846,-0.6,247.490005
2012-10-25  00:00:00,0,3678700,-1.9846,-0.6,244.850006
2012-10-26  00:00:00,0,6741300,-1.9846,-0.6,240
2012-10-31  00:00:00,0,11367500,-1.9846,-0.6,233.779999
2012-11-01  00:00:00,0,4797600,-1.9846,-0.6,234.309998
2012-11-02  00:00:00,0,3905100,-1.9846,-0.6,228.490005
2012-11-05  00:00:00,0,3374700,-1.9846,-0.6,222.919998
2012-11-06  00:00:00,0,1846100,-1.9846,-0.6,238.240005
2012-11-07  00:00:00,0,2661300,-1.9846,-0.6,232.889999
2012-11-08  00:00:00,0,3624200,-1.9846,-0.6,232.139999
2012-11-09  00:00:00,0,2982400,-1.9846,-0.6,232.419998
2012-11-12  00:00:00,0,3092500,-1.9846,-0.6,234.330002
2012-11-13  00:00:00,0,2128800,-1.9846,-0.6,237.559998
2012-11-14  00:00:00,0,2629800,-1.9846,-0.6,232.059998
2012-11-15  00:00:00,0,3034100,-1.9846,-0.6,227.350006
2012-11-16  00:00:00,0,3404700,-1.9846,-0.6,226.309998
2012-11-19  00:00:00,0,4352800,-1.9846,-0.6,226.470001
2012-11-20  00:00:00,0,3591200,-1.9846,-0.6,226.600006
2012-11-21  00:00:00,0,2771700,-1.9846,-0.6,222.949997
2012-11-23  00:00:00,0,2959300,-1.9846,-0.6,220.600006
2012-11-26  00:00:00,0,1776800,-1.9846,-0.6,225.229996
2012-11-27  00:00:00,0,4178300,-1.9846,-0.6,229.710007
2012-11-28  00:00:00,0,3048500,-1.9846,-0.6,233.779999
2012-11-29  00:00:00,0,2743400,-1.9846,-0.6,238.029999
2012-11-30  00:00:00,0,5310500,-1.9846,-0.6,239.880005
2012-12-03  00:00:00,0,3797400,-1.9846,-0.6,243.619995
2012-12-04  00:00:00,0,2990600,-1.9846,-0.6,243.399994
2012-12-05  00:00:00,0,3114700,-1.9846,-0.6,247.110001
2012-12-06  00:00:00,0,2852200,-1.9846,-0.6,251.270004
2012-12-07  00:00:00,0,3557900,-1.9846,-0.6,252.050003
2012-12-10  00:00:00,0,2170300,-1.9846,-0.6,250.330002
2012-12-11  00:00:00,0,3503800,-1.9846,-0.6,252.490005
2012-12-12  00:00:00,0,4185200,-1.9846,-0.6,253.960007
2012-12-13  00:00:00,0,2628100,-1.9846,-0.6,253.369995
2012-12-14  00:00:00,0,2460200,-1.9846,-0.6,253.270004
2012-12-17  00:00:00,0,2526900,-1.9846,-0.6,247.770004
2012-12-18  00:00:00,0,2277000,-1.9846,-0.6,250.690002
2012-12-19  00:00:00,0,4961000,-1.9846,-0.6,251.759995
2012-12-20  00:00:00,0,2300000,-1.9846,-0.6,251.25
2012-12-21  00:00:00,0,2584600,-1.9846,-0.6,249.190002
2012-12-24  00:00:00,0,4704600,-1.9846,-0.6,253.860001
2012-12-26  00:00:00,0,984400,-1.9846,-0.6,260.399994
2012-12-27  00:00:00,0,4152700,-1.9846,-0.6,257.98999
2012-12-28  00:00:00,0,3639300,-1.9846,-0.6,261.5
2012-12-31  00:00:00,0,1858700,-1.9846,-0.6,256.920013
2013-01-02  00:00:00,0,3419000,-1.9846,-0.6,258.619995
2013-01-03  00:00:00,0,3271000,-1.9846,-0.6,248.630005
2013-01-04  00:00:00,0,2750900,-1.9846,-0.6,248.309998
2013-01-07  00:00:00,0,1874200,-1.9846,-0.6,245.179993
2013-01-08  00:00:00,0,4910000,0.4608,0.22,250.869995
2013-01-09  00:00:00,0,3010700,0.4608,0.22,257.309998
2013-01-10  00:00:00,0,2265600,0.4608,0.22,258.480011
2013-01-11  00:00:00,0,2863400,0.4608,0.22,259.149994
2013-01-14  00:00:00,0,2413300,0.4608,0.22,268.459991
2013-01-15  00:00:00,0,4275000,0.4608,0.22,266.380005
2013-01-16  00:00:00,0,2326900,0.4608,0.22,266.350006
2013-01-17  00:00:00,0,2065600,0.4608,0.22,265.339996
2013-01-18  00:00:00,0,1884600,0.4608,0.22,267.940002
2013-01-22  00:00:00,0,2942000,0.4608,0.22,272.730011
2013-01-23  00:00:00,0,2137700,0.4608,0.22,271.899994
2013-01-24  00:00:00,0,2508900,0.4608,0.22,268.929993
2013-01-25  00:00:00,0,3417000,0.4608,0.22,270.480011
2013-01-28  00:00:00,0,4968100,0.4608,0.22,272.119995
2013-01-29  00:00:00,0,4321400,0.4608,0.22,270.190002
2013-01-30  00:00:00,0,10172600,0.4608,0.22,268.109985
2013-01-31  00:00:00,0,13075400,0.4608,0.22,273.459991
2013-02-01  00:00:00,0,6772100,0.4608,0.22,283.98999
2013-02-04  00:00:00,0,6115000,0.4608,0.22,276.040009
2013-02-05  00:00:00,0,3723600,0.4608,0.22,260.350006
2013-02-06  00:00:00,0,4012900,0.4608,0.22,272.76001
2013-02-07  00:00:00,0,2770400,0.4608,0.22,265.5
2013-02-08  00:00:00,0,3975700,0.4608,0.22,265
2013-02-11  00:00:00,0,3879200,0.4608,0.22,259.980011
2013-02-12  00:00:00,0,3403700,0.4608,0.22,266.890015
2013-02-13  00:00:00,0,2943700,0.4608,0.22,262.220001
2013-02-14  00:00:00,0,5293000,0.4608,0.22,260.230011
2013-02-15  00:00:00,0,3463000,0.4608,0.22,261.950012
2013-02-19  00:00:00,0,3979900,0.4608,0.22,257.209991
2013-02-20  00:00:00,0,2854200,0.4608,0.22,258.700012
2013-02-21  00:00:00,0,3528900,0.4608,0.22,269.470001
2013-02-22  00:00:00,0,3637400,0.4608,0.22,269.23999
2013-02-25  00:00:00,0,3124800,0.4608,0.22,265.089996
2013-02-26  00:00:00,0,3032400,0.4608,0.22,269.75
2013-02-27  00:00:00,0,3348600,0.4608,0.22,266.410004
2013-02-28  00:00:00,0,2908100,0.4608,0.22,265.940002
2013-03-01  00:00:00,0,2667200,0.4608,0.22,265.420013
2013-03-04  00:00:00,0,2957000,0.4608,0.22,259.869995
2013-03-05  00:00:00,0,3453000,0.4608,0.22,259.359985
2013-03-06  00:00:00,0,3686200,0.4608,0.22,263.25
2013-03-07  00:00:00,0,2050700,0.4608,0.22,264.269989
2013-03-08  00:00:00,0,1939000,0.4608,0.22,265.73999
2013-03-11  00:00:00,0,1879800,0.4608,0.22,273.109985
2013-03-12  00:00:00,0,1904900,0.4608,0.22,275.589996
2013-03-13  00:00:00,0,3246200,0.4608,0.22,273.790009
2013-03-14  00:00:00,0,1884200,0.4608,0.22,273.880005
2013-03-15  00:00:00,0,5226700,0.4608,0.22,274.190002
2013-03-18  00:00:00,0,4865900,0.4608,0.22,271.23999
2013-03-19  00:00:00,0,2720200,0.4608,0.22,274.130005
2013-03-20  00:00:00,0,3738500,0.4608,0.22,275.100006
2013-03-21  00:00:00,0,2738900,0.4608,0.22,265.73999
2013-03-22  00:00:00,0,2806400,0.4608,0.22,261.820007
2013-03-25  00:00:00,0,3124600,0.4608,0.22,257.890015
2013-03-26  00:00:00,0,2513900,0.4608,0.22,256.410004
2013-03-27  00:00:00,0,2421000,0.4608,0.22,257.279999
2013-03-28  00:00:00,0,2874900,0.4608,0.22,253.389999
2013-04-01  00:00:00,0,2473700,0.4608,0.22,257.75
2013-04-02  00:00:00,0,2524800,0.4608,0.22,256.019989
2013-04-03  00:00:00,0,2631100,0.4608,0.22,260.309998
2013-04-04  00:00:00,0,2413800,0.4608,0.22,265.299988
2013-04-05  00:00:00,0,1964400,0.4608,0.22,266.48999
2013-04-08  00:00:00,0,2557400,0.5103,0.18,261.609985
2013-04-09  00:00:00,0,2295600,0.5103,0.18,263.320007
2013-04-10  00:00:00,0,2156600,0.5103,0.18,259.029999
2013-04-11  00:00:00,0,2322500,0.5103,0.18,259.079987
2013-04-12  00:00:00,0,3090500,0.5103,0.18,255.479996
2013-04-15  00:00:00,0,2866300,0.5103,0.18,258.950012
2013-04-16  00:00:00,0,3326000,0.5103,0.18,261.140015
2013-04-17  00:00:00,0,2137200,0.5103,0.18,264.769989
2013-04-18  00:00:00,0,3135100,0.5103,0.18,269.850006
2013-04-19  00:00:00,0,3137600,0.5103,0.18,272.869995
2013-04-22  00:00:00,0,2602500,0.5103,0.18,267.720001
2013-04-23  00:00:00,0,2119100,0.5103,0.18,272.339996
2013-04-24  00:00:00,0,2270600,0.5103,0.18,267.399994
2013-04-25  00:00:00,0,1852800,0.5103,0.18,259.420013
2013-04-26  00:00:00,0,6116500,0.5103,0.18,260.320007
2013-04-29  00:00:00,0,14030000,0.5103,0.18,263.549988
2013-04-30  00:00:00,0,7117000,0.5103,0.18,268.899994
2013-05-01  00:00:00,0,4248800,0.5103,0.18,268.779999
2013-05-02  00:00:00,0,4391400,0.5103,0.18,274.700012
2013-05-03  00:00:00,0,3936200,0.5103,0.18,254.809998
2013-05-06  00:00:00,0,3514000,0.5103,0.18,249.740005
2013-05-07  00:00:00,0,2347800,0.5103,0.18,253.809998
2013-05-08  00:00:00,0,3133700,0.5103,0.18,248.229996
2013-05-09  00:00:00,0,2677000,0.5103,0.18,252.550003
2013-05-10  00:00:00,0,2769300,0.5103,0.18,258.049988
2013-05-13  00:00:00,0,3145300,0.5103,0.18,255.720001
2013-05-14  00:00:00,0,2149500,0.5103,0.18,257.730011
2013-05-15  00:00:00,0,2700000,0.5103,0.18,258.679993
2013-05-16  00:00:00,0,2720500,0.5103,0.18,260.160004
2013-05-17  00:00:00,0,1643500,0.5103,0.18,263.630005
2013-05-20  00:00:00,0,2527300,0.5103,0.18,264.51001
2013-05-21  00:00:00,0,2209000,0.5103,0.18,268.329987
2013-05-22  00:00:00,0,1741200,0.5103,0.18,266.559998
2013-05-23  00:00:00,0,3332000,0.5103,0.18,264.119995
2013-05-24  00:00:00,0,2000300,0.5103,0.18,269.899994
2013-05-28  00:00:00,0,1696300,0.5103,0.18,267.630005
2013-05-29  00:00:00,0,3471000,0.5103,0.18,268.859985
2013-05-30  00:00:00,0,1903400,0.5103,0.18,262.959991
2013-05-31  00:00:00,0,1667500,0.5103,0.18,261.799988
2013-06-03  00:00:00,0,3374300,0.5103,0.18,261.73999
2013-06-04  00:00:00,0,2543900,0.5103,0.18,267.290009
2013-06-05  00:00:00,0,2088600,0.5103,0.18,265.529999
2013-06-06  00:00:00,0,3512300,0.5103,0.18,266.829987
2013-06-07  00:00:00,0,2476300,0.5103,0.18,269.200012
2013-06-10  00:00:00,0,4632600,0.5103,0.18,266.880005
2013-06-11  00:00:00,0,3086500,0.5103,0.18,265.700012
2013-06-12  00:00:00,0,3097800,0.5103,0.18,267.170013
2013-06-13  00:00:00,0,2238900,0.5103,0.18,267.829987
2013-06-14  00:00:00,0,2649800,0.5103,0.18,276.869995
2013-06-17  00:00:00,0,2150800,0.5103,0.18,281.070007
2013-06-18  00:00:00,0,2884000,0.5103,0.18,274.779999
2013-06-19  00:00:00,0,2146100,0.5103,0.18,271.670013
2013-06-20  00:00:00,0,2827500,0.5103,0.18,275.790009
2013-06-21  00:00:00,0,2984000,0.5103,0.18,273.98999
2013-06-24  00:00:00,0,4201000,0.5103,0.18,278.059998
2013-06-25  00:00:00,0,3863800,0.5103,0.18,281.76001
2013-06-26  00:00:00,0,2449600,0.5103,0.18,278.160004
2013-06-27  00:00:00,0,3029500,0.5103,0.18,273.440002
2013-06-28  00:00:00,0,2519500,0.5103,0.18,273.359985
2013-07-01  00:00:00,0,3193300,0.5103,0.18,270.609985
2013-07-02  00:00:00,0,2888200,0.5103,0.18,272.089996
2013-07-03  00:00:00,0,3238200,0.5103,0.18,277.570007
